Mon Feb 26 04:47:53 UTC 2018
TimeStramp,ECG,SpO2,Respiration
04:47:57,-22088.5,-4126.4375,-19993.375
04:47:57,-21901.3125,-3999.5,-19659.375
04:47:57,-21648.875,-3983.5,-19483.5
04:47:57,-21527.8125,-3965.5625,-19163.0
04:47:57,-21341.5625,-3878.9375,-18860.875
04:47:57,-21090.1875,-3831.6875,-18611.25
04:47:57,-20904.625,-3864.8125,-18366.5
04:47:57,-20653.9375,-3812.6875,-18048.875
04:47:57,-20338.3125,-3712.75,-17802.25
04:47:57,-20088.5625,-3683.8125,-17487.625
04:47:57,-19904.75,-3671.75,-17267.375
04:47:57,-19655.8125,-3605.5,-17027.875
04:47:57,-19341.75,-3524.75,-16706.5
04:47:57,-19093.625,-3417.1875,-16427.375
04:47:57,-18714.9375,-3338.8125,-16126.75
04:47:57,-18467.6875,-3256.75,-15883.0
04:47:57,-18221.0,-3199.5,-15690.75
04:47:57,-17909.1875,-3119.375,-15427.875
04:47:57,-17597.875,-3045.25,-15229.5
04:47:57,-17287.125,-3016.125,-15129.5
04:47:57,-16976.875,-3009.0,-14910.5
04:47:57,-16667.1875,-2928.875,-14731.625
04:47:57,-16357.9375,-2955.75,-14506.5
04:47:57,-16049.25,-2891.375,-14301.875
04:47:58,-15741.0625,-2872.0,-14195.0
04:47:58,-15433.4375,-2969.375,-14052.375
04:47:58,-15126.3125,-2913.625,-13900.125
04:47:58,-14885.1875,-2949.75,-13828.375
04:47:58,-14579.0625,-2867.6875,-13503.0
04:47:58,-14273.5,-2823.6875,-13265.375
04:47:58,-13968.5,-2885.4375,-12959.25
04:47:58,-13729.5625,-2727.375,-12767.75
04:47:58,-13491.125,-2807.25,-12610.0
04:47:58,-13253.1875,-2820.0,-12453.125
04:47:58,-12950.25,-2809.6875,-12609.5
04:47:58,-12713.3125,-3009.3125,-12924.125
04:47:58,-12476.9375,-3146.8125,-13761.125
04:47:58,-12241.0,-3566.875,-15374.75
04:47:58,-12005.625,-4081.4375,-17658.75
04:47:58,-11836.1875,-4625.375,-20293.25
04:47:58,-11667.125,-5138.9375,-22740.0
04:47:58,-11433.0625,-5594.0,-24817.75
04:47:58,-11264.875,-5858.75,-26294.125
04:47:58,-11162.625,-6067.1875,-27344.125
04:47:58,-10995.25,-6124.5625,-27995.875
04:47:58,-10893.6875,-6129.8125,-28268.25
04:47:58,-10792.5625,-6137.125,-28353.75
04:47:58,-10691.625,-6126.375,-28243.625
04:47:58,-10591.125,-6008.5,-28093.375
04:47:58,-10490.875,-5970.6875,-27859.0
04:47:58,-10456.4375,-5965.6875,-27475.0
04:47:58,-10356.6875,-5868.5625,-27183.25
04:47:58,-10322.8125,-5804.4375,-26915.0
04:47:58,-10289.0625,-5733.1875,-26622.125
04:47:58,-10255.6875,-5704.0,-26395.75
04:47:58,-10222.4375,-5625.75,-26172.25
04:47:58,-10254.9375,-5625.5,-25920.125
04:47:58,-10222.0625,-5478.375,-25483.875
04:47:58,-10254.875,-5473.125,-25172.625
04:47:58,-10287.9375,-5374.875,-24855.25
04:47:58,-10321.125,-5328.8125,-24463.125
04:47:58,-10354.3125,-5183.6875,-24085.5
04:47:58,-10387.6875,-5090.6875,-23650.75
04:47:58,-10421.1875,-5008.6875,-23608.0
04:47:58,-10454.8125,-4890.875,-23356.5
04:47:58,-10619.5,-4809.0,-23114.125
04:47:58,-10587.6875,-4670.25,-23023.125
04:47:58,-10687.0,-4592.5625,-22912.375
04:47:58,-10851.875,-4697.5625,-23047.875
04:47:58,-10951.3125,-4719.5625,-23067.5
04:47:58,-10919.8125,-4728.4375,-23230.875
04:47:58,-11019.375,-4747.375,-23188.125
04:47:58,-11119.1875,-4719.25,-23327.125
04:47:58,-11153.5,-4757.0,-23285.0
04:47:58,-11318.8125,-4841.5,-23233.125
04:47:58,-11353.25,-4887.75,-23243.375
04:47:58,-11453.1875,-4839.0,-23096.0
04:47:58,-11487.6875,-4810.25,-22969.75
04:47:58,-11522.25,-4783.5,-22858.875
04:47:58,-11556.9375,-4804.5,-22611.75
04:47:58,-11591.6875,-4715.625,-22206.875
04:47:58,-11626.5,-4704.75,-22041.875
04:47:58,-11661.4375,-4599.875,-21618.875
04:47:58,-11696.4375,-4516.8125,-21327.75
04:47:58,-11731.5625,-4444.0625,-21039.875
04:47:58,-11766.625,-4322.1875,-20717.125
04:47:58,-11801.875,-4332.3125,-20444.75
04:47:58,-11837.1875,-4262.3125,-20108.625
04:47:58,-11807.0625,-4186.4375,-19937.375
04:47:58,-11711.75,-4083.6875,-19577.75
04:47:58,-11747.5,-3988.9375,-19324.75
04:47:58,-11717.9375,-3859.1875,-18874.125
04:47:58,-11688.5,-3804.5625,-18596.625
04:47:58,-11593.75,-3651.0625,-18197.375
04:47:58,-11499.125,-3654.4375,-17875.0
04:47:58,-11535.6875,-3540.75,-17498.375
04:47:58,-11441.375,-3518.25,-17223.25
04:47:58,-11281.875,-3505.6875,-16908.625
04:47:58,-11319.0625,-3416.1875,-16607.5
04:47:58,-11225.3125,-3365.75,-16332.5
04:47:58,-11066.4375,-3351.375,-16039.75
04:47:58,-11038.75,-3286.3125,-15796.5
04:47:58,-10814.75,-3252.5,-15534.125
04:47:58,-10722.125,-3184.25,-15264.25
04:47:58,-10695.1875,-3119.0,-14981.0
04:47:58,-10537.375,-3154.9375,-14826.5
04:47:58,-10445.4375,-3087.8125,-14583.125
04:47:58,-10353.6875,-3069.5,-14413.75
04:47:58,-10196.8125,-3039.75,-14169.0
04:47:58,-10105.625,-3007.25,-14008.625
04:47:58,-10014.6875,-2979.0,-13756.25
04:47:58,-9858.5,-2880.0,-13523.0
04:47:58,-9768.125,-2806.9375,-13185.5
04:47:58,-9678.0,-2682.125,-12982.5
04:47:58,-9588.0,-2598.25,-12671.0
04:47:58,-9498.3125,-2570.375,-12514.125
04:47:58,-9408.9375,-2447.5,-12133.0
04:47:58,-9385.3125,-2366.625,-11799.375
04:47:58,-9296.375,-2293.875,-11495.375
04:47:58,-9273.1875,-2242.0625,-11231.25
04:47:58,-9184.8125,-2144.3125,-10952.875
04:47:58,-9162.1875,-2152.3125,-10800.125
04:47:58,-9139.875,-2198.25,-10516.375
04:47:58,-9117.6875,-2189.0625,-10656.0
04:47:58,-9095.8125,-2249.75,-10830.125
04:47:58,-9074.1875,-2482.9375,-11472.0
04:47:58,-9118.25,-2723.8125,-12878.0
04:47:58,-9097.0625,-3232.0625,-14979.125
04:47:58,-9141.625,-3809.625,-17561.5
04:47:58,-9186.375,-4467.5,-20099.125
04:47:58,-9231.3125,-5029.625,-22364.75
04:47:58,-9341.875,-5429.25,-24183.75
04:47:58,-9452.625,-5710.5625,-25549.75
04:47:58,-9563.625,-5968.625,-26280.875
04:47:58,-9674.6875,-5974.6875,-26863.875
04:47:58,-9851.375,-6027.5,-27068.75
04:47:58,-9962.8125,-6017.4375,-27118.625
04:47:58,-10139.75,-6010.25,-27117.125
04:47:58,-10316.9375,-5917.1875,-26733.875
04:47:58,-10494.1875,-5772.3125,-26438.75
04:47:58,-10671.4375,-5878.25,-26174.625
04:47:58,-10914.3125,-5780.25,-25833.625
04:47:58,-11091.8125,-5636.4375,-25533.0
04:47:58,-11334.75,-5537.5,-25164.75
04:47:58,-11577.75,-5475.75,-24909.0
04:47:58,-11820.6875,-5425.875,-24718.875
04:47:58,-12063.75,-5330.9375,-24428.25
04:47:58,-12306.75,-5226.125,-24139.75
04:47:59,-12615.25,-5206.25,-23928.0
04:47:59,-12858.1875,-5069.3125,-23594.25
04:47:59,-13166.5625,-4889.5,-23230.75
04:47:59,-13409.4375,-4848.625,-23022.75
04:47:59,-13652.3125,-4813.5625,-22794.5
04:47:59,-13960.625,-4785.5,-22581.25
04:47:59,-14203.1875,-4811.25,-22471.25
04:47:59,-14445.75,-4799.125,-22394.75
04:47:59,-14753.75,-4848.75,-22327.25
04:47:59,-14996.0625,-4831.4375,-22415.875
04:47:59,-15238.3125,-4969.75,-22468.375
04:47:59,-15480.3125,-4960.125,-22576.75
04:47:59,-15722.25,-4842.5,-22605.875
04:47:59,-15963.9375,-4854.75,-22673.5
04:47:59,-16139.875,-4914.0,-22629.125
04:47:59,-16381.3125,-4954.0625,-22645.0
04:47:59,-16622.4375,-4886.125,-22681.0
04:47:59,-16798.0,-4941.1875,-22479.125
04:47:59,-16973.3125,-4904.125,-22351.125
04:47:59,-17148.4375,-4811.1875,-22128.875
04:47:59,-17192.4375,-4782.1875,-21885.125
04:47:59,-17367.25,-4724.25,-21677.0
04:47:59,-17476.4375,-4573.3125,-21271.5
04:47:59,-17519.875,-4514.4375,-20885.5
04:47:59,-17628.625,-4364.5,-20557.875
04:47:59,-17737.25,-4342.6875,-20233.375
04:47:59,-17845.6875,-4239.875,-19896.625
04:47:59,-17822.8125,-4059.0625,-19552.625
04:47:59,-17865.25,-4040.3125,-19219.0
04:47:59,-17907.625,-3920.5625,-18865.75
04:47:59,-17949.625,-3829.8125,-18533.125
04:47:59,-17860.5,-3736.125,-18161.375
04:47:59,-17902.125,-3673.3125,-17821.5
04:47:59,-17812.625,-3691.375,-17631.75
04:47:59,-17788.4375,-3617.4375,-17297.75
04:47:59,-17633.0625,-3572.4375,-16998.875
04:47:59,-17543.0625,-3522.3125,-16644.5
04:47:59,-17518.3125,-3445.3125,-16391.5
04:47:59,-17427.875,-3361.375,-16102.875
04:47:59,-17271.75,-3358.375,-15870.25
04:47:59,-17246.5,-3347.25,-15588.75
04:47:59,-17024.6875,-3281.0,-15258.875
04:47:59,-16868.125,-3256.75,-14977.25
04:47:59,-16777.0,-3173.5625,-14752.875
04:47:59,-16620.125,-3136.3125,-14416.0
04:47:59,-16463.0625,-3043.1875,-14114.125
04:47:59,-16305.875,-3010.0625,-13844.25
04:47:59,-16148.6875,-2909.1875,-13551.125
04:47:59,-15925.875,-2878.5,-13328.25
04:47:59,-15768.4375,-2709.0,-13004.0
04:47:59,-15610.9375,-2536.0625,-12639.125
04:47:59,-15387.8125,-2506.625,-12358.375
04:47:59,-15230.25,-2406.0625,-12134.0
04:47:59,-15072.5625,-2350.625,-11916.375
04:47:59,-14849.3125,-2423.125,-11769.75
04:47:59,-14691.5625,-2340.4375,-11631.0
04:47:59,-14533.8125,-2311.3125,-11405.625
04:47:59,-14310.4375,-2335.375,-11106.625
04:47:59,-14152.625,-2268.625,-10891.625
04:47:59,-13994.8125,-2205.0625,-10626.125
04:47:59,-13836.9375,-2195.375,-10446.0
04:47:59,-13679.1875,-2211.625,-10263.0
04:47:59,-13521.375,-2188.6875,-10038.875
04:47:59,-13363.5,-2114.6875,-9902.75
04:47:59,-13271.25,-2129.75,-9695.0
04:47:59,-13113.5,-2159.625,-9630.375
04:47:59,-13021.3125,-2263.25,-9925.5
04:47:59,-12863.625,-2436.8125,-10597.5
04:47:59,-12771.4375,-2830.8125,-11980.5
04:47:59,-12613.875,-3370.1875,-14090.25
04:47:59,-12521.8125,-3899.875,-16588.375
04:47:59,-12429.75,-4459.0,-19215.375
04:47:59,-12403.25,-5014.4375,-21543.75
04:47:59,-12376.75,-5292.625,-23290.625
04:47:59,-12284.75,-5545.4375,-24751.875
04:47:59,-12258.25,-5617.0,-25662.0
04:47:59,-12231.8125,-5741.5625,-26476.875
04:47:59,-12205.3125,-5766.9375,-26678.0
04:47:59,-12244.25,-5750.25,-26713.875
04:47:59,-12217.8125,-5790.5625,-26624.75
04:47:59,-12191.375,-5693.75,-26392.875
04:47:59,-12230.375,-5704.0,-26196.25
04:47:59,-12269.25,-5638.1875,-25966.625
04:47:59,-12308.1875,-5625.25,-25802.625
04:47:59,-12347.0625,-5565.375,-25663.25
04:47:59,-12385.75,-5480.5625,-25486.125
04:47:59,-12424.4375,-5388.75,-25278.375
04:47:59,-12528.5,-5468.875,-25252.625
04:47:59,-12632.5,-5313.0625,-24997.875
04:47:59,-12670.9375,-5376.25,-24949.625
04:47:59,-12774.75,-5352.25,-24757.0
04:47:59,-12878.3125,-5368.3125,-24482.5
04:47:59,-12981.6875,-5255.5,-24207.125
04:47:59,-13084.9375,-5248.5,-24061.625
04:47:59,-13187.9375,-5130.5625,-23790.125
04:47:59,-13356.25,-5049.75,-23580.875
04:47:59,-13458.875,-5000.875,-23436.25
04:47:59,-13561.3125,-4901.0625,-23358.875
04:47:59,-13728.9375,-4916.25,-23320.125
04:47:59,-13830.8125,-4895.4375,-23319.125
04:47:59,-13998.0,-4875.4375,-23307.5
04:47:59,-14099.25,-4835.625,-23423.5
04:47:59,-14265.6875,-4856.625,-23416.375
04:47:59,-14431.6875,-4864.5625,-23383.25
04:47:59,-14597.4375,-4873.5,-23357.25
04:47:59,-14697.3125,-4879.375,-23399.375
04:47:59,-14862.1875,-4838.1875,-23268.125
04:47:59,-14961.25,-4878.6875,-23179.875
04:47:59,-15125.5,-4880.375,-23078.0
04:47:59,-15223.75,-4793.75,-22941.125
04:47:59,-15321.625,-4764.1875,-22631.25
04:47:59,-15353.6875,-4705.5625,-22428.625
04:47:59,-15450.8125,-4633.8125,-22037.875
04:47:59,-15547.5,-4621.125,-21815.75
04:47:59,-15643.875,-4587.375,-21594.625
04:47:59,-15674.3125,-4493.75,-21203.625
04:47:59,-15769.875,-4418.1875,-20872.0
04:47:59,-15799.5625,-4361.4375,-20657.125
04:47:59,-15959.8125,-4303.875,-20289.75
04:47:59,-15988.6875,-4212.25,-20025.875
04:47:59,-16017.25,-4108.75,-19671.0
04:47:59,-15980.0,-4065.3125,-19349.0
04:47:59,-16007.875,-3931.9375,-19003.5
04:47:59,-16100.9375,-3789.625,-18616.875
04:47:59,-16062.5625,-3696.375,-18277.5
04:48:00,-16089.5,-3612.0625,-17937.125
04:48:00,-15985.125,-3516.8125,-17623.625
04:48:00,-16011.5625,-3407.75,-17360.875
04:48:00,-15972.1875,-3310.5625,-16985.0
04:48:00,-15867.125,-3288.3125,-16736.875
04:48:00,-15892.875,-3198.125,-16377.125
04:48:00,-15852.875,-3221.875,-16057.25
04:48:00,-15681.8125,-3110.5625,-15788.0
04:48:00,-15707.0,-3155.0625,-15443.625
04:48:00,-15601.125,-3036.75,-15273.25
04:48:00,-15495.125,-3062.125,-14986.125
04:48:00,-15454.5625,-2975.5,-14758.25
04:48:00,-15348.375,-2928.8125,-14445.25
04:48:00,-15242.1875,-2885.1875,-14229.5
04:48:00,-15201.4375,-2831.5,-13972.75
04:48:00,-15029.625,-2837.75,-13709.75
04:48:00,-14923.4375,-2752.0,-13546.25
04:48:00,-14817.25,-2709.5625,-13300.125
04:48:00,-14711.0625,-2718.0625,-13090.25
04:48:00,-14604.875,-2616.75,-12906.875
04:48:00,-14433.4375,-2507.875,-12587.375
04:48:00,-14327.625,-2453.4375,-12294.5
04:48:00,-14221.875,-2426.625,-12049.625
04:48:00,-14050.8125,-2258.0,-11778.375
04:48:00,-13945.3125,-2205.625,-11510.5
04:48:00,-13840.0625,-2015.375,-11200.25
04:48:00,-13669.4375,-1929.0625,-10792.875
04:48:00,-13564.5625,-1823.25,-10463.125
04:48:00,-13459.75,-1813.8125,-10261.75
04:48:00,-13355.1875,-1946.375,-9905.875
04:48:00,-13185.4375,-1811.1875,-9750.125
04:48:00,-13081.3125,-1761.0,-9498.5
04:48:00,-12977.5625,-1727.75,-9506.875
04:48:00,-12873.9375,-1858.1875,-9575.125
04:48:00,-12705.0625,-1922.375,-10028.5
04:48:00,-12602.0625,-2233.0,-11070.375
04:48:00,-12499.25,-2704.1875,-12900.625
04:48:00,-12396.75,-3210.6875,-15229.125
04:48:00,-12359.875,-3929.5625,-17936.5
04:48:00,-12257.8125,-4504.6875,-20482.0
04:48:00,-12221.375,-4867.4375,-22575.75
04:48:00,-12119.75,-5328.5,-24337.625
04:48:00,-12083.8125,-5581.1875,-25496.75
04:48:00,-12048.125,-5689.8125,-26321.875
04:48:00,-12012.6875,-5761.125,-26837.875
04:48:00,-11977.375,-5747.5625,-27035.0
04:48:00,-11942.3125,-5861.625,-27021.5
04:48:00,-11907.4375,-5855.6875,-26860.5
04:48:00,-11872.875,-5756.75,-26763.75
04:48:00,-11904.0,-5576.8125,-26548.375
04:48:00,-11869.6875,-5564.0,-26295.125
04:48:00,-11901.125,-5463.0625,-25963.0
04:48:00,-11932.625,-5406.375,-25802.0
04:48:00,-11964.25,-5385.4375,-25676.875
04:48:00,-11996.0625,-5267.625,-25501.5
04:48:00,-12028.0,-5235.6875,-25369.25
04:48:00,-12060.0,-5151.875,-25179.75
04:48:00,-12092.1875,-4999.1875,-24992.25
04:48:00,-12190.0,-4948.5625,-24823.25
04:48:00,-12222.375,-4836.0,-24576.625
04:48:00,-12320.375,-4847.4375,-24410.875
04:48:00,-12418.25,-4789.625,-24015.625
04:48:00,-12450.75,-4755.9375,-23894.625
04:48:00,-12548.75,-4661.125,-23719.125
04:48:00,-12646.9375,-4739.1875,-23606.625
04:48:00,-12745.0625,-4699.25,-23603.5
04:48:00,-12843.125,-4735.9375,-23515.125
04:48:00,-12875.8125,-4713.75,-23605.625
04:48:00,-12973.9375,-4804.3125,-23678.375
04:48:00,-13072.125,-4787.875,-23817.125
04:48:00,-13170.375,-4820.25,-23743.75
04:48:00,-13268.625,-4748.6875,-23725.25
04:48:00,-13366.75,-4868.0,-23826.25
04:48:00,-13464.875,-4801.1875,-23845.125
04:48:00,-13628.5625,-4792.3125,-23650.625
04:48:00,-13792.125,-4773.5,-23560.625
04:48:00,-13824.5625,-4745.5625,-23381.375
04:48:00,-13922.5,-4721.6875,-23078.0
04:48:00,-14020.4375,-4577.875,-22838.125
04:48:00,-14052.75,-4463.9375,-22507.125
04:48:00,-14150.6875,-4331.0625,-22239.5
04:48:00,-14248.5,-4145.375,-21799.0
04:48:00,-14346.0625,-4105.5625,-21459.875
04:48:00,-14443.625,-4054.875,-21217.875
04:48:00,-14541.0625,-3929.125,-20911.625
04:48:00,-14572.9375,-3865.5625,-20626.625
04:48:00,-14670.25,-3790.875,-20289.625
04:48:00,-14701.8125,-3675.4375,-19890.125
04:48:00,-14798.8125,-3628.6875,-19528.625
04:48:00,-14764.75,-3597.125,-19259.25
04:48:00,-14861.5625,-3509.3125,-18928.25
04:48:00,-14892.6875,-3458.5,-18629.125
04:48:00,-14858.25,-3426.625,-18290.25
04:48:00,-14823.6875,-3410.6875,-18064.75
04:48:00,-14789.0,-3326.75,-17759.125
04:48:00,-14885.1875,-3236.75,-17461.125
04:48:00,-14850.0625,-3179.8125,-17079.125
04:48:00,-14814.875,-3138.8125,-16849.625
04:48:00,-14845.0625,-3154.75,-16532.25
04:48:00,-14809.5625,-3103.8125,-16308.875
04:48:00,-14773.8125,-3041.8125,-16006.75
04:48:00,-14738.0,-3005.75,-15680.25
04:48:00,-14701.875,-2878.9375,-15371.0
04:48:00,-14600.1875,-2790.0625,-15157.25
04:48:00,-14563.8125,-2705.25,-14734.75
04:48:00,-14527.25,-2575.6875,-14446.25
04:48:00,-14359.5625,-2528.9375,-14200.875
04:48:00,-14388.1875,-2428.375,-13873.5
04:48:00,-14285.4375,-2365.8125,-13628.0
04:48:00,-14182.6875,-2339.25,-13388.75
04:48:00,-14079.625,-2258.6875,-13247.5
04:48:00,-14041.875,-2248.0625,-12979.25
04:48:00,-13938.3125,-2159.5,-12643.5
04:48:00,-13834.75,-2138.8125,-12432.625
04:48:00,-13730.9375,-2135.25,-12179.25
04:48:00,-13626.9375,-1993.8125,-11890.5
04:48:00,-13588.25,-2060.4375,-11684.5
04:48:00,-13483.8125,-1968.5,-11399.125
04:48:00,-13379.25,-1988.0,-11195.625
04:48:00,-13340.0,-1955.3125,-10990.5
04:48:00,-13235.0625,-1929.9375,-10694.75
04:48:00,-13129.875,-1874.5625,-10419.875
04:48:00,-13090.125,-1873.25,-10193.25
04:48:00,-12984.6875,-1717.5625,-9830.625
04:48:00,-12879.125,-1738.25,-9716.75
04:48:01,-12838.9375,-1690.125,-9485.375
04:48:01,-12733.25,-1593.1875,-9299.75
04:48:01,-12627.3125,-1622.25,-9301.625
04:48:01,-12586.875,-1672.1875,-9366.625
04:48:01,-12546.3125,-1729.1875,-10019.625
04:48:01,-12440.125,-2066.5,-11191.375
04:48:01,-12399.4375,-2416.375,-13104.0
04:48:01,-12424.1875,-2933.5625,-15507.5
04:48:01,-12383.375,-3497.1875,-18018.75
04:48:01,-12342.5,-3971.375,-20296.75
04:48:01,-12367.25,-4401.6875,-22186.625
04:48:01,-12326.4375,-4695.8125,-23711.0
04:48:01,-12351.0625,-4993.5625,-24746.5
04:48:01,-12375.875,-5181.875,-25364.125
04:48:01,-12400.75,-5254.125,-25747.5
04:48:01,-12425.6875,-5242.9375,-25897.875
04:48:01,-12450.625,-5308.75,-25945.25
04:48:01,-12475.6875,-5313.375,-25791.75
04:48:01,-12566.4375,-5286.9375,-25630.875
04:48:01,-12657.25,-5203.5,-25394.25
04:48:01,-12748.125,-5133.9375,-25129.625
04:48:01,-12773.6875,-5098.5,-24848.625
04:48:01,-12864.9375,-5013.0,-24768.25
04:48:01,-13021.875,-4982.5625,-24633.625
04:48:01,-13113.375,-4987.0,-24500.0
04:48:01,-13205.1875,-4914.5625,-24372.625
04:48:01,-13362.5625,-4823.25,-24166.625
04:48:01,-13454.6875,-4805.875,-23982.0
04:48:01,-13612.625,-4747.5625,-23690.25
04:48:01,-13770.75,-4649.5,-23452.875
04:48:01,-13863.625,-4558.375,-23179.625
04:48:01,-14022.25,-4470.1875,-22931.0
04:48:01,-14180.9375,-4391.25,-22777.625
04:48:01,-14340.0,-4365.25,-22603.75
04:48:01,-14499.25,-4371.0625,-22581.125
04:48:01,-14658.6875,-4441.75,-22576.625
04:48:01,-14818.375,-4443.1875,-22607.5
04:48:01,-14978.25,-4494.8125,-22729.25
04:48:01,-15072.9375,-4546.25,-22789.0
04:48:01,-15298.875,-4599.4375,-22884.125
04:48:01,-15328.5,-4586.5,-23007.5
04:48:01,-15489.5625,-4579.4375,-23169.375
04:48:01,-15650.875,-4593.25,-23163.875
04:48:01,-15746.8125,-4665.9375,-23211.0
04:48:01,-15843.125,-4591.5,-23086.875
04:48:01,-15939.625,-4657.0,-22990.25
04:48:01,-16036.5625,-4629.4375,-22879.75
04:48:01,-16133.625,-4647.75,-22644.375
04:48:01,-16100.0625,-4594.1875,-22438.375
04:48:01,-16132.3125,-4535.3125,-22135.125
04:48:01,-16164.875,-4437.625,-21892.25
04:48:01,-16132.3125,-4362.9375,-21527.25
04:48:01,-16100.0625,-4295.125,-21217.625
04:48:01,-16199.25,-4174.5,-20847.5
04:48:01,-16102.125,-4069.9375,-20586.0
04:48:01,-16070.9375,-4007.25,-20226.25
04:48:01,-16039.9375,-3811.8125,-19861.25
04:48:01,-15943.9375,-3772.1875,-19510.625
04:48:01,-15782.75,-3639.75,-19228.75
04:48:01,-15622.125,-3621.1875,-18834.0
04:48:01,-15527.3125,-3566.625,-18643.125
04:48:01,-15367.5,-3625.9375,-18472.375
04:48:01,-15208.0625,-3623.3125,-18167.625
04:48:01,-14983.625,-3632.375,-17986.875
04:48:01,-14825.0625,-3584.5625,-17764.75
04:48:01,-14601.5,-3494.6875,-17460.75
04:48:01,-14312.875,-3309.875,-17120.875
04:48:01,-14090.25,-3252.0625,-16794.5
04:48:01,-13868.125,-3300.9375,-16542.5
04:48:01,-13580.875,-3254.875,-16364.25
04:48:01,-13294.125,-3147.9375,-15929.875
04:48:01,-13007.9375,-3117.8125,-15750.375
04:48:01,-12656.6875,-3042.75,-15470.375
04:48:01,-12306.125,-3064.5,-15198.5
04:48:01,-12086.9375,-3118.1875,-14961.25
04:48:01,-11737.375,-3045.8125,-14800.625
04:48:01,-11388.3125,-3027.5,-14561.25
04:48:01,-11039.75,-3023.125,-14339.0
04:48:01,-10691.8125,-3028.8125,-14161.75
04:48:01,-10278.875,-2895.4375,-13899.625
04:48:01,-9932.1875,-2791.125,-13574.625
04:48:01,-9586.0,-2681.75,-13292.75
04:48:01,-9240.3125,-2737.3125,-13003.625
04:48:01,-8829.75,-2751.8125,-12759.625
04:48:01,-8485.1875,-2639.375,-12490.875
04:48:01,-8141.3125,-2569.875,-12252.0
04:48:01,-7732.5,-2437.5625,-11892.5
04:48:01,-7389.75,-2410.4375,-11687.375
04:48:01,-7047.5625,-2211.5,-11334.25
04:48:01,-6706.0,-2099.9375,-11014.25
04:48:01,-6365.125,-2043.5625,-10717.375
04:48:01,-6024.875,-1951.9375,-10450.0
04:48:01,-5685.0625,-1960.125,-10249.375
04:48:01,-5411.375,-1937.375,-9987.0
04:48:01,-5072.875,-1921.5,-9838.0
04:48:01,-4800.375,-1899.125,-9686.5
04:48:01,-4397.625,-1989.4375,-9670.875
04:48:01,-4126.4375,-2133.5,-10133.875
04:48:01,-3921.3125,-2369.375,-11037.625
04:48:01,-3651.25,-2902.75,-12732.625
04:48:01,-3381.6875,-3389.5,-15102.75
04:48:01,-3178.3125,-4046.5,-17663.375
04:48:01,-2975.4375,-4679.75,-20355.125
04:48:01,-2773.0625,-5156.4375,-22612.125
04:48:01,-2636.8125,-5559.625,-24402.0
04:48:01,-2500.9375,-5841.4375,-25731.0
04:48:01,-2300.0625,-6020.0,-26646.25
04:48:01,-2165.3125,-6099.25,-27049.625
04:48:01,-2096.4375,-6165.4375,-27408.125
04:48:01,-2028.0,-6124.625,-27452.875
04:48:01,-1894.5625,-6145.625,-27463.25
04:48:01,-1826.9375,-6127.5625,-27370.0
04:48:01,-1825.25,-5967.625,-27228.5
04:48:01,-1758.5625,-5911.5,-27082.375
04:48:01,-1757.6875,-5861.5625,-26901.375
04:48:01,-1757.0,-5806.4375,-26738.5
04:48:01,-1822.25,-5726.375,-26606.375
04:48:01,-1822.3125,-5686.3125,-26445.125
04:48:01,-1888.25,-5636.0625,-26302.25
04:48:01,-1888.875,-5641.75,-26252.125
04:48:01,-2020.6875,-5647.375,-26116.875
04:48:01,-2087.1875,-5672.8125,-25878.125
04:48:01,-2219.5625,-5597.1875,-25752.0
04:48:01,-2286.4375,-5541.5625,-25465.125
04:48:01,-2419.125,-5517.0,-25187.625
04:48:02,-2551.9375,-5494.25,-25045.25
04:48:02,-2750.25,-5533.5,-24829.25
04:48:02,-2883.25,-5512.8125,-24730.75
04:48:02,-3081.875,-5506.9375,-24539.0
04:48:02,-3280.4375,-5457.0625,-24559.125
04:48:02,-3479.0,-5523.125,-24544.25
04:48:02,-3612.25,-5495.125,-24508.75
04:48:02,-3876.375,-5455.125,-24596.625
04:48:02,-4074.875,-5520.125,-24684.5
04:48:02,-4273.375,-5481.0625,-24635.5
04:48:02,-4471.875,-5446.0625,-24573.0
04:48:02,-4670.375,-5476.8125,-24527.75
04:48:02,-4934.0,-5359.6875,-24457.625
04:48:02,-5132.1875,-5304.5625,-24344.125
04:48:02,-5330.125,-5323.5,-24181.625
04:48:02,-5528.0,-5186.375,-23984.0
04:48:02,-5660.0625,-5154.125,-23776.0
04:48:02,-5857.5625,-5121.875,-23541.0
04:48:02,-6055.0,-5039.75,-23199.75
04:48:02,-6186.625,-5001.5625,-22885.875
04:48:02,-6383.5625,-4915.3125,-22488.125
04:48:02,-6514.75,-4815.0625,-22195.875
04:48:02,-6776.6875,-4792.5625,-21809.375
04:48:02,-6841.875,-4755.0625,-21575.375
04:48:02,-7037.8125,-4750.5625,-21068.125
04:48:02,-7167.9375,-4662.9375,-20850.5
04:48:02,-7297.875,-4621.3125,-20550.875
04:48:02,-7296.5,-4573.6875,-20247.25
04:48:02,-7426.0,-4542.0625,-19884.25
04:48:02,-7555.0625,-4464.4375,-19522.375
04:48:02,-7618.375,-4411.8125,-19182.0
04:48:02,-7615.9375,-4304.3125,-18875.5
04:48:02,-7678.75,-4284.6875,-18584.25
04:48:02,-7806.8125,-4196.0625,-18301.125
04:48:02,-7803.5625,-4118.4375,-17970.875
